,group_0,group_1,group_2,group_3,group_4,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,0_18,0_19,0_20,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_20,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,2_18,2_19,2_20,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,3_18,3_19,3_20,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_20,time_in_hours_sin,time_in_hours_cos,0,event
01/09/2015 23:45,1.05769049,1.334221504,1.425080944,1.063691795,1.051297286,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,0.159004546,0.148227265,0.087464273,0.072372008,0.052853728,0.04803059,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.030514009,0.013118991,0.012577418,0.012580961,0.012580961,0.012580961,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,0.03641158,0.054309211,0.055776723,0.052699212,0.033651447,0.032938389,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.10319148,0.154221094,0.091638625,0.05027839,0.1209691,0.136668289,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.057198325,0.050851014,0.031423434,0.066436818,0.057511159,0.06062891,-0.065403129,0.997858923,0.272333333,59
02/09/2015 00:00,2.060778109,3.645713023,1.781860695,3.651155583,1.246795514,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,0.159004546,0.148227265,0.087464273,0.072372008,0.052853728,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.030514009,0.013118991,0.012577418,0.012580961,0.012580961,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,0.03641158,0.054309211,0.055776723,0.052699212,0.033651447,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.10319148,0.154221094,0.091638625,0.05027839,0.1209691,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.057198325,0.050851014,0.031423434,0.066436818,0.057511159,0,1,0.408666667,59
02/09/2015 00:15,2.262362703,4.620624065,3.041067826,5.005252951,2.971056073,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,0.159004546,0.148227265,0.087464273,0.072372008,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.030514009,0.013118991,0.012577418,0.012580961,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,0.03641158,0.054309211,0.055776723,0.052699212,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.10319148,0.154221094,0.091638625,0.05027839,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.057198325,0.050851014,0.031423434,0.066436818,0.065403129,0.997858923,0.613,59
02/09/2015 00:30,1.614519686,3.219661446,2.306000491,3.959051329,1.600457506,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,0.159004546,0.148227265,0.087464273,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.030514009,0.013118991,0.012577418,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,0.03641158,0.054309211,0.055776723,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.10319148,0.154221094,0.091638625,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.057198325,0.050851014,0.031423434,0.130526192,0.991444861,0.662333333,59
02/09/2015 00:45,1.393582467,2.528251242,1.881551229,3.227452083,1.388895167,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,0.159004546,0.148227265,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.030514009,0.013118991,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,0.03641158,0.054309211,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.10319148,0.154221094,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.057198325,0.050851014,0.195090322,0.98078528,1.061666667,59
02/09/2015 01:00,0.702376749,1.16715357,0.9976315,1.137968194,0.617314109,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,0.159004546,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.030514009,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,0.03641158,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.10319148,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.057198325,0.258819045,0.965925826,1.714333333,59
02/09/2015 01:15,0.486128035,1.217367537,0.782145408,1.24680511,0.341949739,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.141361944,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.046976983,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.036154835,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.123709195,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.063438119,0.321439465,0.946930129,1.945333333,59
02/09/2015 01:30,0.241034918,0.610492721,0.466881748,0.740154042,0.262114457,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.082763257,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.026876305,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.07248672,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.220527955,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.075405956,0.382683432,0.923879533,1.945333333,59
02/09/2015 01:45,0.180393057,0.193198592,0.3350543,0.515147178,0.209777133,0.180393057,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.113051368,0.193198592,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.020367651,0.3350543,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.100554398,0.515147178,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.152359238,0.209777133,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.063062977,0.44228869,0.896872742,1.580333333,59
02/09/2015 02:00,0.179943893,0.121927807,0.190569844,0.236609678,0.212221221,0.179943893,0.180393057,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.06104165,0.121927807,0.193198592,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.056394266,0.190569844,0.3350543,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.096801534,0.236609678,0.515147178,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.264082702,0.212221221,0.209777133,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.049011332,0.5,0.866025404,1.167666667,59
02/09/2015 02:15,0.097792955,0.113981662,0.215529993,0.31280366,0.156838953,0.097792955,0.179943893,0.180393057,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.07439263,0.113981662,0.121927807,0.193198592,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.085522173,0.215529993,0.190569844,0.3350543,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.136615667,0.31280366,0.236609678,0.515147178,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.132903823,0.156838953,0.212221221,0.209777133,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.101798838,0.555570233,0.831469612,0.84,59
02/09/2015 02:30,0.113084365,0.119885626,0.219178703,0.203236161,0.117518322,0.113084365,0.097792955,0.179943893,0.180393057,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.086866728,0.119885626,0.113981662,0.121927807,0.193198592,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.105229431,0.219178703,0.215529993,0.190569844,0.3350543,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.093672098,0.203236161,0.31280366,0.236609678,0.515147178,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.214053586,0.117518322,0.156838953,0.212221221,0.209777133,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.119287183,0.608761429,0.79335334,0.640333333,59
02/09/2015 02:45,0.14818097,0.109532212,0.251565319,0.321276748,0.121651731,0.14818097,0.113084365,0.097792955,0.179943893,0.180393057,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.090542361,0.109532212,0.119885626,0.113981662,0.121927807,0.193198592,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.13082258,0.251565319,0.219178703,0.215529993,0.190569844,0.3350543,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.136984279,0.321276748,0.203236161,0.31280366,0.236609678,0.515147178,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.278120651,0.121651731,0.117518322,0.156838953,0.212221221,0.209777133,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.081101883,0.659345815,0.751839807,0.502666667,59
02/09/2015 03:00,0.118006529,0.100429425,0.21328223,0.292017241,0.115146482,0.118006529,0.14818097,0.113084365,0.097792955,0.179943893,0.180393057,0.241034918,0.486128035,0.702376749,1.393582467,1.614519686,2.262362703,2.060778109,1.05769049,1.431862019,1.991445824,0.873885536,0.082284684,0.082937577,0.11083607,0.066737791,0.100429425,0.109532212,0.119885626,0.113981662,0.121927807,0.193198592,0.610492721,1.217367537,1.16715357,2.528251242,3.219661446,4.620624065,3.645713023,1.334221504,1.458622462,2.962403655,2.036327934,0.805438583,0.110832363,0.087117754,0.157898319,0.21328223,0.251565319,0.219178703,0.215529993,0.190569844,0.3350543,0.466881748,0.782145408,0.9976315,1.881551229,2.306000491,3.041067826,1.781860695,1.425080944,1.619999595,2.181318297,1.594760915,0.197447596,0.153368451,0.160817499,0.158990286,0.292017241,0.321276748,0.203236161,0.31280366,0.236609678,0.515147178,0.740154042,1.24680511,1.137968194,3.227452083,3.959051329,5.005252951,3.651155583,1.063691795,0.966796565,3.210014229,2.325857452,0.735164392,0.174682399,0.358442189,0.352969537,0.115146482,0.121651731,0.117518322,0.156838953,0.212221221,0.209777133,0.262114457,0.341949739,0.617314109,1.388895167,1.600457506,2.971056073,1.246795514,1.051297286,1.710676546,2.217505215,0.937645067,0.163315847,0.153240574,0.114852912,0.109305816,0.707106781,0.707106781,0.363666667,59
